sub	trial	file	base	vc	vot	f0	choice
S008	78	pha_vcLong_25_123.wav	pha	vcLong	25	123	b
S008	79	bha_vcNone_50_150.wav	bha	vcNone	50	150	p
S008	80	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S008	81	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S008	82	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S008	83	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S008	84	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S008	85	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S008	86	bha_vcNone_100_123.wav	bha	vcNone	100	123	bh
S008	87	pha_vcShort_25_95.wav	pha	vcShort	25	95	b
S008	88	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S008	89	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S008	90	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S008	91	bha_vcNone_100_123.wav	bha	vcNone	100	123	bh
S008	92	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S008	93	bha_vcNone_75_123.wav	bha	vcNone	75	123	bh
S008	94	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S008	95	pha_vcLong_50_123.wav	pha	vcLong	50	123	b
S008	96	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S008	97	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S008	98	pha_vcShort_25_150.wav	pha	vcShort	25	150	b
S008	99	bha_vcLong_25_150.wav	bha	vcLong	25	150	b
S008	100	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S008	101	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S008	102	pha_vcNone_25_123.wav	pha	vcNone	25	123	p
S008	103	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S008	104	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S008	105	bha_vcShort_0_123.wav	bha	vcShort	0	123	bh
S008	106	bha_vcNone_50_150.wav	bha	vcNone	50	150	p
S008	107	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S008	108	bha_vcShort_25_150.wav	bha	vcShort	25	150	b
S008	109	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S008	110	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S008	111	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S008	112	bha_vcShort_0_150.wav	bha	vcShort	0	150	b
S008	113	bha_vcNone_0_123.wav	bha	vcNone	0	123	ph
S008	114	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S008	115	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S008	116	pha_vcNone_25_150.wav	pha	vcNone	25	150	p
S008	117	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S008	118	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S008	119	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S008	120	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S008	121	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S008	122	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S008	123	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S008	124	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S008	125	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S008	126	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S008	127	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S008	128	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S008	129	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S008	130	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S008	131	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S008	132	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S008	133	bha_vcLong_25_95.wav	bha	vcLong	25	95	b
S008	134	pha_vcNone_100_123.wav	pha	vcNone	100	123	p
S008	135	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S008	136	pha_vcShort_25_95.wav	pha	vcShort	25	95	p
S008	137	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S008	138	bha_vcShort_0_95.wav	bha	vcShort	0	95	b
S008	139	pha_vcNone_75_123.wav	pha	vcNone	75	123	p
S008	140	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S008	141	pha_vcNone_25_95.wav	pha	vcNone	25	95	p
S008	142	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S008	143	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S008	144	bha_vcNone_75_150.wav	bha	vcNone	75	150	p
S008	145	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S008	146	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S008	147	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S008	148	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S008	149	pha_vcLong_25_150.wav	pha	vcLong	25	150	b
S008	150	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S008	151	pha_vcShort_25_123.wav	pha	vcShort	25	123	p
S008	152	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S008	153	pha_vcLong_0_150.wav	pha	vcLong	0	150	p
S008	154	pha_vcShort_75_123.wav	pha	vcShort	75	123	ph
S008	155	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S008	156	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S008	157	pha_vcLong_75_150.wav	pha	vcLong	75	150	p
S008	158	pha_vcShort_50_123.wav	pha	vcShort	50	123	p
S008	159	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S008	160	pha_vcNone_50_150.wav	pha	vcNone	50	150	p
S008	161	pha_vcLong_100_150.wav	pha	vcLong	100	150	ph
S008	162	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S008	163	bha_vcNone_25_150.wav	bha	vcNone	25	150	p
S008	164	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S008	165	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S008	166	bha_vcNone_25_123.wav	bha	vcNone	25	123	p
S008	167	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S008	168	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S008	169	bha_vcLong_50_150.wav	bha	vcLong	50	150	b
S008	170	pha_vcShort_75_150.wav	pha	vcShort	75	150	p
S008	171	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S008	172	pha_vcLong_25_95.wav	pha	vcLong	25	95	p
S008	173	bha_vcShort_50_150.wav	bha	vcShort	50	150	ph
S008	174	pha_vcLong_100_123.wav	pha	vcLong	100	123	p
S008	175	pha_vcShort_75_95.wav	pha	vcShort	75	95	ph
S008	176	pha_vcLong_75_123.wav	pha	vcLong	75	123	ph
S008	177	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S008	178	pha_vcNone_50_123.wav	pha	vcNone	50	123	p
S008	179	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S008	180	bha_vcNone_25_95.wav	bha	vcNone	25	95	p
S008	181	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S008	182	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S008	183	bha_vcShort_0_95.wav	bha	vcShort	0	95	b
S008	184	pha_vcShort_75_95.wav	pha	vcShort	75	95	ph
S008	185	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S008	186	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S008	187	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S008	188	pha_vcLong_0_150.wav	pha	vcLong	0	150	p
S008	189	pha_vcShort_0_150.wav	pha	vcShort	0	150	p
S008	190	pha_vcShort_100_95.wav	pha	vcShort	100	95	p
S008	191	pha_vcShort_25_150.wav	pha	vcShort	25	150	p
S008	192	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S008	193	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S008	194	pha_vcLong_25_95.wav	pha	vcLong	25	95	p
S008	195	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S008	196	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S008	197	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S008	198	pha_vcShort_100_123.wav	pha	vcShort	100	123	ph
S008	199	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S008	200	pha_vcLong_25_150.wav	pha	vcLong	25	150	ph
S008	201	pha_vcShort_25_95.wav	pha	vcShort	25	95	p
S008	202	bha_vcShort_0_150.wav	bha	vcShort	0	150	p
S008	203	pha_vcLong_50_123.wav	pha	vcLong	50	123	ph
S008	204	pha_vcNone_25_123.wav	pha	vcNone	25	123	p
S008	205	pha_vcLong_100_95.wav	pha	vcLong	100	95	ph
S008	206	pha_vcNone_100_150.wav	pha	vcNone	100	150	p
S008	207	pha_vcShort_75_123.wav	pha	vcShort	75	123	p
S008	208	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S008	209	bha_vcNone_25_95.wav	bha	vcNone	25	95	b
S008	210	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S008	211	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S008	212	bha_vcShort_0_123.wav	bha	vcShort	0	123	b
S008	213	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S008	214	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S008	215	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S008	216	bha_vcNone_25_123.wav	bha	vcNone	25	123	p
S008	217	pha_vcShort_25_123.wav	pha	vcShort	25	123	p
S008	218	pha_vcLong_75_123.wav	pha	vcLong	75	123	p
S008	219	bha_vcNone_0_123.wav	bha	vcNone	0	123	p
S008	220	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S008	221	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S008	222	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S008	223	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S008	224	pha_vcShort_0_123.wav	pha	vcShort	0	123	p
S008	225	pha_vcShort_75_150.wav	pha	vcShort	75	150	ph
S008	226	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S008	227	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S008	228	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S008	229	pha_vcLong_75_150.wav	pha	vcLong	75	150	ph
S008	230	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S008	231	pha_vcNone_100_95.wav	pha	vcNone	100	95	p
S008	232	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S008	233	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S008	234	pha_vcLong_100_123.wav	pha	vcLong	100	123	ph
S008	235	bha_vcShort_50_150.wav	bha	vcShort	50	150	p
S008	236	pha_vcLong_25_123.wav	pha	vcLong	25	123	p
S008	237	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S008	238	pha_vcLong_0_95.wav	pha	vcLong	0	95	p
S008	239	pha_vcShort_50_123.wav	pha	vcShort	50	123	p
S008	240	bha_vcLong_50_150.wav	bha	vcLong	50	150	ph
S008	241	bha_vcShort_100_150.wav	bha	vcShort	100	150	ph
S008	242	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S008	243	pha_vcLong_100_150.wav	pha	vcLong	100	150	ph
S008	244	pha_vcNone_25_150.wav	pha	vcNone	25	150	p
S008	245	pha_vcLong_50_150.wav	pha	vcLong	50	150	ph
S008	246	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S008	247	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S008	248	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S008	249	pha_vcLong_50_95.wav	pha	vcLong	50	95	ph
S008	250	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S008	251	pha_vcLong_75_95.wav	pha	vcLong	75	95	ph
S008	252	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S008	253	pha_vcNone_0_123.wav	pha	vcNone	0	123	b
S008	254	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S008	255	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S008	256	pha_vcNone_50_123.wav	pha	vcNone	50	123	p
S008	257	bha_vcNone_75_123.wav	bha	vcNone	75	123	bh
S008	258	pha_vcShort_50_95.wav	pha	vcShort	50	95	ph
S008	259	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S008	260	pha_vcNone_0_95.wav	pha	vcNone	0	95	b
S008	261	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S008	262	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S008	263	pha_vcShort_100_150.wav	pha	vcShort	100	150	ph
S008	264	pha_vcNone_25_95.wav	pha	vcNone	25	95	p
S008	265	bha_vcLong_25_150.wav	bha	vcLong	25	150	ph
S008	266	bha_vcLong_25_123.wav	bha	vcLong	25	123	p
S008	267	pha_vcShort_50_150.wav	pha	vcShort	50	150	ph
S008	268	bha_vcNone_25_150.wav	bha	vcNone	25	150	b
S008	269	pha_vcNone_75_95.wav	pha	vcNone	75	95	p
S008	270	bha_vcNone_50_150.wav	bha	vcNone	50	150	p
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
