sub	trial	file	base	vc	vot	f0	choice
S029	52	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S029	53	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S029	54	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S029	55	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S029	56	bha_vcNone_0_95.wav	bha	vcNone	0	95	bh
S029	57	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S029	58	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S029	59	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S029	60	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S029	61	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S029	62	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S029	63	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S029	64	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S029	65	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S029	66	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S029	67	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S029	68	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S029	69	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S029	70	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S029	71	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S029	72	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S029	73	bha_vcNone_100_95.wav	bha	vcNone	100	95	ph
S029	74	bha_vcLong_0_123.wav	bha	vcLong	0	123	bh
S029	75	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S029	76	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S029	77	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S029	78	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S029	79	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S029	80	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S029	81	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S029	82	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S029	83	bha_vcNone_75_123.wav	bha	vcNone	75	123	ph
S029	84	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S029	85	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S029	86	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S029	87	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S029	88	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S029	89	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S029	90	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S029	91	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S029	92	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S029	93	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S029	94	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S029	95	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S029	96	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S029	97	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S029	98	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S029	99	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S029	100	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S029	101	bha_vcLong_0_123.wav	bha	vcLong	0	123	bh
S029	102	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S029	103	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S029	104	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S029	105	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S029	106	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S029	107	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S029	108	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S029	109	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S029	110	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S029	111	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S029	112	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S029	113	bha_vcNone_0_150.wav	bha	vcNone	0	150	ph
S029	114	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S029	115	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S029	116	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S029	117	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S029	118	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S029	119	bha_vcShort_0_123.wav	bha	vcShort	0	123	bh
S029	120	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S029	121	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S029	122	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S029	123	bha_vcShort_0_95.wav	bha	vcShort	0	95	bh
S029	124	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S029	125	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S029	126	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S029	127	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S029	128	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S029	129	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S029	130	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S029	131	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S029	132	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S029	133	pha_vcShort_0_95.wav	pha	vcShort	0	95	bh
S029	134	bha_vcNone_25_150.wav	bha	vcNone	25	150	p
S029	135	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S029	136	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S029	137	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S029	138	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S029	139	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S029	140	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S029	141	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S029	142	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S029	143	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S029	144	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S029	145	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S029	146	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S029	147	bha_vcLong_0_95.wav	bha	vcLong	0	95	bh
S029	148	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S029	149	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S029	150	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S029	151	bha_vcNone_0_123.wav	bha	vcNone	0	123	ph
S029	152	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S029	153	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S029	154	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S029	155	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S029	156	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S029	157	bha_vcNone_75_123.wav	bha	vcNone	75	123	bh
S029	158	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S029	159	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S029	160	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S029	161	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S029	162	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S029	163	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S029	164	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S029	165	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S029	166	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S029	167	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S029	168	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S029	169	bha_vcNone_25_95.wav	bha	vcNone	25	95	ph
S029	170	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S029	171	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S029	172	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S029	173	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S029	174	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S029	175	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S029	176	bha_vcNone_100_123.wav	bha	vcNone	100	123	bh
S029	177	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S029	178	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S029	179	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S029	180	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S029	181	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S029	182	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S029	183	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S029	184	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S029	185	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S029	186	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S029	187	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S029	188	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S029	189	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S029	190	pha_vcShort_25_95.wav	pha	vcShort	25	95	b
S029	191	bha_vcNone_25_95.wav	bha	vcNone	25	95	ph
S029	192	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S029	193	bha_vcNone_0_123.wav	bha	vcNone	0	123	ph
S029	194	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S029	195	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S029	196	bha_vcLong_0_95.wav	bha	vcLong	0	95	bh
S029	197	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S029	198	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S029	199	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S029	200	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S029	201	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S029	202	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S029	203	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S029	204	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S029	205	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S029	206	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S029	207	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S029	208	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S029	209	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S029	210	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S029	211	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S029	212	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S029	213	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S029	214	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S029	215	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S029	216	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S029	217	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S029	218	bha_vcShort_0_123.wav	bha	vcShort	0	123	b
S029	219	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S029	220	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S029	221	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S029	222	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S029	223	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S029	224	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S029	225	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S029	226	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S029	227	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S029	228	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S029	229	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S029	230	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S029	231	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S029	232	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S029	233	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S029	234	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S029	235	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S029	236	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S029	237	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S029	238	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S029	239	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S029	240	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S029	241	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S029	242	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S029	243	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S029	244	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S029	245	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S029	246	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S029	247	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S029	248	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S029	249	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S029	250	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S029	251	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S029	252	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S029	253	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S029	254	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S029	255	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S029	256	bha_vcNone_25_150.wav	bha	vcNone	25	150	p
S029	257	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S029	258	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S029	259	bha_vcShort_0_95.wav	bha	vcShort	0	95	bh
S029	260	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S029	261	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S029	262	bha_vcNone_75_123.wav	bha	vcNone	75	123	ph
S029	263	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S029	264	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S029	265	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S029	266	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S029	267	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S029	268	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S029	269	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S029	270	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
DELETE ME
