sub	trial	file	base	vc	vot	f0	choice
S023	1	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S023	2	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S023	3	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S023	4	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S023	5	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S023	6	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S023	7	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S023	8	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S023	9	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S023	10	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S023	11	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S023	12	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S023	13	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S023	14	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S023	15	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S023	16	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S023	17	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S023	18	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S023	19	bha_vcNone_25_95.wav	bha	vcNone	25	95	ph
S023	20	bha_vcNone_75_123.wav	bha	vcNone	75	123	ph
S023	21	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S023	22	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S023	23	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S023	24	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S023	25	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S023	26	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S023	27	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S023	28	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S023	29	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S023	30	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S023	31	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S023	32	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S023	33	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S023	34	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S023	35	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S023	36	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S023	37	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S023	38	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S023	39	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S023	40	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S023	41	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S023	42	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S023	43	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S023	44	bha_vcShort_0_95.wav	bha	vcShort	0	95	bh
S023	45	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S023	46	pha_vcLong_0_95.wav	pha	vcLong	0	95	bh
S023	47	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S023	48	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S023	49	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S023	50	pha_vcShort_0_150.wav	pha	vcShort	0	150	bh
S023	51	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S023	52	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S023	53	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S023	54	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S023	55	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S023	56	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S023	57	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S023	58	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S023	59	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S023	60	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S023	61	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S023	62	bha_vcNone_75_95.wav	bha	vcNone	75	95	ph
S023	63	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S023	64	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S023	65	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S023	66	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S023	67	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S023	68	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
