sub	trial	file	base	vc	vot	f0	choice
S001	1	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S001	2	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S001	3	pha_vcLong_100_123.wav	pha	vcLong	100	123	ph
S001	4	pha_vcNone_25_95.wav	pha	vcNone	25	95	bh
S001	5	bha_vcNone_25_123.wav	bha	vcNone	25	123	bh
S001	6	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S001	7	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S001	8	bha_vcLong_75_150.wav	bha	vcLong	75	150	ph
S001	9	pha_vcLong_25_123.wav	pha	vcLong	25	123	ph
S001	10	bha_vcShort_100_150.wav	bha	vcShort	100	150	ph
S001	11	bha_vcShort_50_95.wav	bha	vcShort	50	95	ph
S001	12	pha_vcShort_0_95.wav	pha	vcShort	0	95	bh
S001	13	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S001	14	bha_vcLong_50_150.wav	bha	vcLong	50	150	ph
S001	15	pha_vcLong_75_150.wav	pha	vcLong	75	150	ph
S001	16	pha_vcShort_0_123.wav	pha	vcShort	0	123	bh
S001	17	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S001	18	bha_vcLong_50_123.wav	bha	vcLong	50	123	ph
S001	19	pha_vcShort_75_95.wav	pha	vcShort	75	95	ph
S001	20	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S001	21	pha_vcShort_75_150.wav	pha	vcShort	75	150	ph
S001	22	pha_vcShort_25_123.wav	pha	vcShort	25	123	ph
S001	23	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S001	24	pha_vcLong_75_95.wav	pha	vcLong	75	95	ph
S001	25	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S001	26	pha_vcShort_25_150.wav	pha	vcShort	25	150	ph
S001	27	pha_vcShort_50_123.wav	pha	vcShort	50	123	ph
S001	28	pha_vcLong_75_123.wav	pha	vcLong	75	123	ph
S001	29	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S001	30	pha_vcNone_0_123.wav	pha	vcNone	0	123	ph
S001	31	bha_vcNone_0_150.wav	bha	vcNone	0	150	bh
S001	32	bha_vcLong_25_150.wav	bha	vcLong	25	150	ph
S001	33	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S001	34	pha_vcShort_50_150.wav	pha	vcShort	50	150	ph
S001	35	bha_vcLong_50_95.wav	bha	vcLong	50	95	ph
S001	36	pha_vcLong_25_95.wav	pha	vcLong	25	95	ph
S001	37	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
