sub	trial	file	base	vc	vot	f0	choice
S014	56	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S014	57	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S014	58	pha_vcNone_50_95.wav	pha	vcNone	50	95	p
S014	59	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S014	60	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S014	61	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S014	62	pha_vcNone_100_150.wav	pha	vcNone	100	150	p
S014	63	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S014	64	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S014	65	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S014	66	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S014	67	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S014	68	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S014	69	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S014	70	pha_vcNone_100_123.wav	pha	vcNone	100	123	p
S014	71	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S014	72	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S014	73	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S014	74	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S014	75	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S014	76	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S014	77	pha_vcNone_25_95.wav	pha	vcNone	25	95	p
S014	78	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S014	79	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S014	80	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S014	81	bha_vcNone_100_150.wav	bha	vcNone	100	150	p
S014	82	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S014	83	pha_vcNone_75_150.wav	pha	vcNone	75	150	p
S014	84	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S014	85	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S014	86	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S014	87	bha_vcNone_25_123.wav	bha	vcNone	25	123	p
S014	88	bha_vcShort_0_150.wav	bha	vcShort	0	150	b
S014	89	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S014	90	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S014	91	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S014	92	pha_vcShort_25_123.wav	pha	vcShort	25	123	b
S014	93	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S014	94	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S014	95	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S014	96	bha_vcNone_25_150.wav	bha	vcNone	25	150	p
S014	97	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S014	98	bha_vcLong_25_95.wav	bha	vcLong	25	95	b
S014	99	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S014	100	bha_vcNone_75_123.wav	bha	vcNone	75	123	ph
S014	101	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S014	102	pha_vcNone_75_123.wav	pha	vcNone	75	123	p
S014	103	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S014	104	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S014	105	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S014	106	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S014	107	bha_vcNone_75_150.wav	bha	vcNone	75	150	bh
S014	108	bha_vcNone_50_95.wav	bha	vcNone	50	95	ph
S014	109	bha_vcLong_50_95.wav	bha	vcLong	50	95	b
S014	110	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S014	111	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S014	112	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S014	113	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S014	114	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S014	115	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S014	116	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S014	117	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S014	118	bha_vcShort_0_123.wav	bha	vcShort	0	123	b
S014	119	bha_vcNone_0_123.wav	bha	vcNone	0	123	p
S014	120	bha_vcNone_75_95.wav	bha	vcNone	75	95	b
S014	121	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S014	122	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S014	123	pha_vcNone_25_123.wav	pha	vcNone	25	123	p
S014	124	bha_vcNone_50_123.wav	bha	vcNone	50	123	p
S014	125	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S014	126	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S014	127	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S014	128	pha_vcNone_75_150.wav	pha	vcNone	75	150	p
S014	129	bha_vcShort_0_95.wav	bha	vcShort	0	95	b
S014	130	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S014	131	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S014	132	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S014	133	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S014	134	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S014	135	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S014	136	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S014	137	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S014	138	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S014	139	bha_vcShort_0_150.wav	bha	vcShort	0	150	b
S014	140	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S014	141	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S014	142	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S014	143	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S014	144	bha_vcNone_25_95.wav	bha	vcNone	25	95	p
S014	145	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S014	146	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S014	147	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S014	148	pha_vcNone_50_150.wav	pha	vcNone	50	150	p
S014	149	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S014	150	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S014	151	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S014	152	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S014	153	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S014	154	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S014	155	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S014	156	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S014	157	pha_vcNone_25_95.wav	pha	vcNone	25	95	p
S014	158	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S014	159	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S014	160	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S014	161	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S014	162	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S014	163	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S014	164	bha_vcNone_50_150.wav	bha	vcNone	50	150	p
S014	165	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S014	166	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S014	167	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S014	168	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S014	169	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S014	170	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S014	171	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S014	172	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S014	173	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S014	174	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S014	175	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S014	176	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S014	177	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S014	178	bha_vcNone_25_123.wav	bha	vcNone	25	123	bh
S014	179	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S014	180	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S014	181	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S014	182	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S014	183	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S014	184	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S014	185	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S014	186	bha_vcNone_50_150.wav	bha	vcNone	50	150	bh
S014	187	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S014	188	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S014	189	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S014	190	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S014	191	bha_vcNone_25_150.wav	bha	vcNone	25	150	p
S014	192	bha_vcNone_100_150.wav	bha	vcNone	100	150	p
S014	193	pha_vcNone_50_95.wav	pha	vcNone	50	95	p
S014	194	bha_vcLong_25_123.wav	bha	vcLong	25	123	b
S014	195	pha_vcNone_100_150.wav	pha	vcNone	100	150	p
S014	196	pha_vcLong_25_95.wav	pha	vcLong	25	95	b
S014	197	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S014	198	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S014	199	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S014	200	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S014	201	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S014	202	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S014	203	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S014	204	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S014	205	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S014	206	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S014	207	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S014	208	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S014	209	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S014	210	bha_vcNone_75_150.wav	bha	vcNone	75	150	bh
S014	211	bha_vcNone_0_123.wav	bha	vcNone	0	123	p
S014	212	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S014	213	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S014	214	pha_vcNone_50_150.wav	pha	vcNone	50	150	p
S014	215	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S014	216	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S014	217	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S014	218	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S014	219	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S014	220	bha_vcNone_25_95.wav	bha	vcNone	25	95	p
S014	221	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S014	222	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S014	223	bha_vcNone_100_95.wav	bha	vcNone	100	95	ph
S014	224	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S014	225	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S014	226	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S014	227	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S014	228	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S014	229	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S014	230	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S014	231	bha_vcNone_0_95.wav	bha	vcNone	0	95	b
S014	232	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S014	233	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S014	234	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S014	235	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S014	236	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S014	237	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S014	238	pha_vcNone_25_123.wav	pha	vcNone	25	123	p
S014	239	bha_vcShort_0_95.wav	bha	vcShort	0	95	b
S014	240	pha
