sub	trial	file	base	vc	vot	f0	choice
S007	1	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S007	2	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S007	3	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S007	4	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S007	5	bha_vcShort_0_123.wav	bha	vcShort	0	123	bh
S007	6	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S007	7	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S007	8	pha_vcShort_100_150.wav	pha	vcShort	100	150	ph
S007	9	bha_vcShort_25_150.wav	bha	vcShort	25	150	ph
S007	10	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S007	11	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S007	12	bha_vcShort_0_95.wav	bha	vcShort	0	95	bh
S007	13	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S007	14	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S007	15	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S007	16	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S007	17	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S007	18	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S007	19	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S007	20	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S007	21	bha_vcNone_75_150.wav	bha	vcNone	75	150	bh
S007	22	bha_vcNone_50_123.wav	bha	vcNone	50	123	bh
S007	23	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S007	24	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S007	25	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S007	26	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S007	27	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S007	28	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S007	29	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S007	30	bha_vcNone_25_95.wav	bha	vcNone	25	95	ph
S007	31	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S007	32	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S007	33	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S007	34	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S007	35	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S007	36	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S007	37	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S007	38	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S007	39	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S007	40	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S007	41	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S007	42	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S007	43	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S007	44	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S007	45	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S007	46	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S007	47	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S007	48	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S007	49	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S007	50	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S007	51	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S007	52	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S007	53	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S007	54	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S007	55	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S007	56	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S007	57	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S007	58	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
