sub	trial	file	base	vc	vot	f0	choice
S006	1	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S006	2	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S006	3	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S006	4	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S006	5	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S006	6	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S006	7	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S006	8	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S006	9	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S006	10	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S006	11	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S006	12	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S006	13	bha_vcShort_0_123.wav	bha	vcShort	0	123	b
S006	14	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S006	15	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S006	16	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S006	17	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S006	18	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S006	19	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S006	20	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S006	21	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S006	22	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S006	23	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S006	24	bha_vcLong_0_95.wav	bha	vcLong	0	95	bh
S006	25	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S006	26	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S006	27	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S006	28	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S006	29	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S006	30	bha_vcNone_75_123.wav	bha	vcNone	75	123	ph
S006	31	bha_vcLong_0_123.wav	bha	vcLong	0	123	bh
S006	32	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S006	33	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S006	34	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S006	35	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S006	36	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S006	37	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S006	38	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S006	39	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S006	40	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S006	41	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S006	42	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S006	43	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S006	44	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S006	45	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S006	46	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S006	47	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S006	48	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S006	49	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S006	50	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S006	51	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S006	52	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S006	53	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S006	54	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S006	55	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S006	56	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S006	57	bha_vcShort_0_95.wav	bha	vcShort	0	95	bh
S006	58	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S006	59	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S006	60	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S006	61	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S006	62	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S006	63	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S006	64	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S006	65	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S006	66	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S006	67	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S006	68	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S006	69	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S006	70	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S006	71	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S006	72	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S006	73	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S006	74	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S006	75	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S006	76	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S006	77	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S006	78	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S006	79	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S006	80	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S006	81	bha_vcNone_0_95.wav	bha	vcNone	0	95	b
S006	82	bha_vcNone_0_123.wav	bha	vcNone	0	123	p
S006	83	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S006	84	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S006	85	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S006	86	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S006	87	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S006	88	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S006	89	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S006	90	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S006	91	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S006	92	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S006	93	bha_vcNone_0_95.wav	bha	vcNone	0	95	b
S006	94	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S006	95	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S006	96	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S006	97	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S006	98	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S006	99	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S006	100	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S006	101	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S006	102	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S006	103	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S006	104	bha_vcShort_0_123.wav	bha	vcShort	0	123	b
S006	105	bha_vcNone_100_123.wav	bha	vcNone	100	123	bh
S006	106	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S006	107	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S006	108	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S006	109	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S006	110	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S006	111	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S006	112	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S006	113	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S006	114	bha_vcNone_50_123.wav	bha	vcNone	50	123	bh
S006	115	bha_vcShort_0_150.wav	bha	vcShort	0	150	b
S006	116	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S006	117	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S006	118	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S006	119	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S006	120	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S006	121	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S006	122	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S006	123	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S006	124	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S006	125	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S006	126	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S006	127	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S006	128	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S006	129	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S006	130	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S006	131	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S006	132	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S006	133	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S006	134	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S006	135	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S006	136	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S006	137	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S006	138	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S006	139	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S006	140	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S006	141	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S006	142	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S006	143	bha_vcNone_75_123.wav	bha	vcNone	75	123	bh
S006	144	pha_vcNone_0_95.wav	pha	vcNone	0	95	b
S006	145	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S006	146	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S006	147	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S006	148	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S006	149	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S006	150	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S006	151	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S006	152	bha_vcNone_0_123.wav	bha	vcNone	0	123	ph
S006	153	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S006	154	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S006	155	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S006	156	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S006	157	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S006	158	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S006	159	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S006	160	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S006	161	bha_vcShort_0_95.wav	bha	vcShort	0	95	b
S006	162	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S006	163	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S006	164	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S006	165	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S006	166	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S006	167	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S006	168	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S006	169	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S006	170	bha_vcNone_25_123.wav	bha	vcNone	25	123	bh
S006	171	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S006	172	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S006	173	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S006	174	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S006	175	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S006	176	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S006	177	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S006	178	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S006	179	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S006	180	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S006	181	pha_vcShort_25_123.wav	pha	vcShort	25	123	ph
S006	182	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S006	183	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S006	184	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S006	185	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S006	186	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S006	187	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S006	188	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S006	189	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S006	190	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S006	191	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S006	192	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S006	193	bha_vcNone_0_123.wav	bha	vcNone	0	123	ph
S006	194	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S006	195	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S006	196	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S006	197	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S006	198	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S006	199	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S006	200	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S006	201	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S006	202	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S006	203	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S006	204	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S006	205	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S006	206	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S006	207	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S006	208	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S006	209	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S006	210	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S006	211	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S006	212	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S006	213	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S006	214	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S006	215	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S006	216	bha_vcLong_0_95.wav	bha	vcLong	0	95	bh
S006	217	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S006	218	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S006	219	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S006	220	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
