sub	trial	file	base	vc	vot	f0	choice
S05	1	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S05	2	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S05	3	bha_vcShort_0_95.wav	bha	vcShort	0	95	b
S05	4	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S05	5	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S05	6	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S05	7	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S05	8	bha_vcShort_0_123.wav	bha	vcShort	0	123	b
S05	9	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S05	10	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S05	11	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S05	12	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S05	13	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S05	14	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S05	15	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S05	16	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S05	17	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S05	18	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S05	19	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S05	20	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S05	21	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S05	22	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S05	23	pha_vcShort_75_95.wav	pha	vcShort	75	95	ph
S05	24	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S05	25	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S05	26	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S05	27	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S05	28	pha_vcShort_100_95.wav	pha	vcShort	100	95	ph
S05	29	pha_vcShort_100_123.wav	pha	vcShort	100	123	ph
S05	30	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S05	31	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
