sub	trial	file	base	vc	vot	f0	choice
S009	132	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S009	133	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S009	134	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S009	135	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S009	136	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S009	137	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S009	138	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S009	139	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S009	140	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S009	141	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S009	142	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S009	143	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S009	144	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S009	145	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S009	146	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S009	147	bha_vcNone_50_95.wav	bha	vcNone	50	95	ph
S009	148	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S009	149	bha_vcShort_0_95.wav	bha	vcShort	0	95	b
S009	150	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S009	151	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S009	152	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S009	153	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S009	154	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S009	155	bha_vcNone_25_150.wav	bha	vcNone	25	150	p
S009	156	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S009	157	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S009	158	bha_vcShort_0_150.wav	bha	vcShort	0	150	b
S009	159	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S009	160	bha_vcShort_75
