sub	trial	file	base	vc	vot	f0	choice
S005	1	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S005	2	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S005	3	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S005	4	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S005	5	pha_vcNone_50_95.wav	pha	vcNone	50	95	bh
S005	6	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S005	7	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S005	8	bha_vcNone_50_95.wav	bha	vcNone	50	95	ph
S005	9	pha_vcLong_100_123.wav	pha	vcLong	100	123	ph
S005	10	bha_vcNone_75_150.wav	bha	vcNone	75	150	p
S005	11	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S005	12	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S005	13	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S005	14	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S005	15	bha_vcLong_50_150.wav	bha	vcLong	50	150	ph
S005	16	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S005	17	bha_vcShort_25_150.wav	bha	vcShort	25	150	ph
S005	18	bha_vcShort_0_123.wav	bha	vcShort	0	123	b
S005	19	pha_vcLong_25_150.wav	pha	vcLong	25	150	ph
S005	20	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S005	21	pha_vcShort_100_123.wav	pha	vcShort	100	123	ph
S005	22	pha_vcNone_50_150.wav	pha	vcNone	50	150	p
S005	23	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S005	24	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S005	25	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S005	26	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S005	27	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S005	28	pha_vcShort_50_123.wav	pha	vcShort	50	123	ph
S005	29	pha_vcNone_25_150.wav	pha	vcNone	25	150	p
S005	30	bha_vcNone_0_150.wav	bha	vcNone	0	150	ph
S005	31	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S005	32	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S005	33	bha_vcLong_100_123.wav	bha	vcLong	100	123	ph
S005	34	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S005	35	bha_vcNone_0_123.wav	bha	vcNone	0	123	bh
S005	36	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S005	37	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S005	38	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S005	39	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S005	40	pha_vcNone_25_123.wav	pha	vcNone	25	123	p
S005	41	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S005	42	pha_vcShort_25_150.wav	pha	vcShort	25	150	ph
S005	43	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S005	44	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S005	45	bha_vcShort_50_95.wav	bha	vcShort	50	95	p
S005	46	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S005	47	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S005	48	pha_vcNone_75_123.wav	pha	vcNone	75	123	p
S005	49	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S005	50	pha_vcShort_75_150.wav	pha	vcShort	75	150	ph
S005	51	pha_vcNone_100_123.wav	pha	vcNone	100	123	p
S005	52	pha_vcNone_25_95.wav	pha	vcNone	25	95	p
S005	53	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S005	54	bha_vcShort_0_95.wav	bha	vcShort	0	95	b
S005	55	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S005	56	bha_vcLong_25_123.wav	bha	vcLong	25	123	ph
S005	57	pha_vcShort_50_150.wav	pha	vcShort	50	150	ph
S005	58	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S005	59	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S005	60	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S005	61	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S005	62	pha_vcLong_75_123.wav	pha	vcLong	75	123	p
S005	63	pha_vcShort_100_150.wav	pha	vcShort	100	150	ph
S005	64	pha_vcShort_25_123.wav	pha	vcShort	25	123	p
S005	65	pha_vcShort_100_95.wav	pha	vcShort	100	95	ph
S005	66	pha_vcShort_75_95.wav	pha	vcShort	75	95	ph
S005	67	bha_vcShort_100_123.wav	bha	vcShort	100	123	ph
S005	68	pha_vcNone_0_123.wav	pha	vcNone	0	123	b
S005	69	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S005	70	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S005	71	pha_vcLong_75_150.wav	pha	vcLong	75	150	ph
S005	72	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S005	73	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S005	74	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S005	75	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S005	76	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S005	77	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S005	78	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S005	79	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S005	80	pha_vcNone_50_123.wav	pha	vcNone	50	123	p
S005	81	bha_vcNone_75_123.wav	bha	vcNone	75	123	bh
S005	82	pha_vcLong_50_95.wav	pha	vcLong	50	95	ph
S005	83	bha_vcShort_50_123.wav	bha	vcShort	50	123	ph
S005	84	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S005	85	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S005	86	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S005	87	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
S005	88	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S005	89	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S005	90	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
