sub	trial	file	base	vc	vot	f0	choice
S031	1	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S031	2	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S031	3	pha_vcLong_100_150.wav	pha	vcLong	100	150	bh
S031	4	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S031	5	bha_vcNone_50_150.wav	bha	vcNone	50	150	bh
S031	6	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S031	7	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S031	8	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S031	9	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S031	10	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S031	11	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S031	12	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S031	13	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S031	14	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S031	15	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S031	16	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S031	17	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S031	18	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S031	19	bha_vcShort_0_123.wav	bha	vcShort	0	123	b
S031	20	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S031	21	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S031	22	bha_vcShort_0_95.wav	bha	vcShort	0	95	bh
S031	23	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S031	24	pha_vcShort_25_150.wav	pha	vcShort	25	150	ph
S031	25	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S031	26	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S031	27	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S031	28	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S031	29	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S031	30	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S031	31	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S031	32	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S031	33	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S031	34	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S031	35	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S031	36	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S031	37	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S031	38	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S031	39	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S031	40	bha_vcLong_0_95.wav	bha	vcLong	0	95	bh
S031	41	pha_vcNone_100_123.wav	pha	vcNone	100	123	ph
S031	42	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S031	43	bha_vcNone_75_123.wav	bha	vcNone	75	123	bh
S031	44	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S031	45	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S031	46	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S031	47	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S031	48	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S031	49	bha_vcNone_50_95.wav	bha	vcNone	50	95	ph
S031	50	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S031	51	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S031	52	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S031	53	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S031	54	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S031	55	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S031	56	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S031	57	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S031	58	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S031	59	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S031	60	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S031	61	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S031	62	bha_vcNone_0_123.wav	bha	vcNone	0	123	p
S031	63	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S031	64	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S031	65	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S031	66	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S031	67	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S031	68	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S031	69	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S031	70	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S031	71	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S031	72	bha_vcNone_50_123.wav	bha	vcNone	50	123	bh
S031	73	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S031	74	pha_vcNone_100_95.wav	pha	vcNone	100	95	ph
S031	75	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S031	76	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S031	77	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S031	78	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S031	79	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S031	80	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S031	81	pha_vcShort_100_123.wav	pha	vcShort	100	123	bh
S031	82	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S031	83	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S031	84	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S031	85	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S031	86	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S031	87	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S031	88	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S031	89	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S031	90	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S031	91	bha_vcNone_50_95.wav	bha	vcNone	50	95	bh
S031	92	pha_vcShort_50_150.wav	pha	vcShort	50	150	bh
S031	93	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S031	94	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S031	95	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S031	96	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S031	97	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S031	98	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S031	99	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S031	100	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S031	101	bha_vcNone_0_95.wav	bha	vcNone	0	95	p
S031	102	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S031	103	bha_vcLong_0_95.wav	bha	vcLong	0	95	b
S031	104	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S031	105	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S031	106	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S031	107	bha_vcShort_50_150.wav	bha	vcShort	50	150	bh
S031	108	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S031	109	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S031	110	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S031	111	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S031	112	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S031	113	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S031	114	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S031	115	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S031	116	pha_vcShort_25_150.wav	pha	vcShort	25	150	bh
S031	117	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S031	118	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S031	119	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S031	120	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S031	121	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S031	122	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S031	123	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S031	124	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S031	125	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S031	126	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S031	127	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S031	128	pha_vcNone_100_123.wav	pha	vcNone	100	123	bh
S031	129	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
S031	130	pha_vcShort_0_95.wav	pha	vcShort	0	95	b
S031	131	bha_vcNone_0_123.wav	bha	vcNone	0	123	p
S031	132	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S031	133	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S031	134	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S031	135	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S031	136	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S031	137	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S031	138	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S031	139	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S031	140	pha_vcNone_75_150.wav	pha	vcNone	75	150	p
S031	141	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S031	142	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S031	143	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S031	144	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
