sub	trial	file	base	vc	vot	f0	choice
S06	1	pha_vcNone_50_95.wav	pha	vcNone	50	95	b
S06	2	pha_vcShort_50_150.wav	pha	vcShort	50	150	b
S06	3	pha_vcShort_25_123.wav	pha	vcShort	25	123	bh
S06	4	bha_vcNone_25_150.wav	bha	vcNone	25	150	bh
S06	5	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S06	6	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S06	7	bha_vcNone_0_150.wav	bha	vcNone	0	150	p
S06	8	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S06	9	pha_vcNone_25_123.wav	pha	vcNone	25	123	bh
S06	10	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S06	11	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S06	12	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S06	13	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S06	14	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S06	15	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S06	16	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S06	17	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S06	18	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S06	19	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S06	20	bha_vcNone_0_95.wav	bha	vcNone	0	95	b
S06	21	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S06	22	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S06	23	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
S06	24	bha_vcNone_50_123.wav	bha	vcNone	50	123	bh
S06	25	bha_vcShort_0_123.wav	bha	vcShort	0	123	bh
S06	26	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S06	27	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S06	28	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S06	29	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S06	30	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S06	31	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
