sub	trial	file	base	vc	vot	f0	choice
S013	46	pha_vcLong_100_123.wav	pha	vcLong	100	123	bh
S013	47	bha_vcLong_50_95.wav	bha	vcLong	50	95	bh
S013	48	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S013	49	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
S013	50	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S013	51	pha_vcLong_0_123.wav	pha	vcLong	0	123	b
S013	52	bha_vcShort_75_150.wav	bha	vcShort	75	150	bh
S013	53	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S013	54	pha_vcNone_50_150.wav	pha	vcNone	50	150	ph
S013	55	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S013	56	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S013	57	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S013	58	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S013	59	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S013	60	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S013	61	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S013	62	bha_vcNone_100_123.wav	bha	vcNone	100	123	ph
S013	63	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S013	64	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S013	65	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S013	66	pha_vcShort_75_150.wav	pha	vcShort	75	150	bh
S013	67	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S013	68	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S013	69	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S013	70	bha_vcShort_0_95.wav	bha	vcShort	0	95	bh
S013	71	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S013	72	bha_vcNone_50_95.wav	bha	vcNone	50	95	ph
S013	73	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S013	74	bha_vcLong_0_95.wav	bha	vcLong	0	95	bh
S013	75	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
S013	76	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
S013	77	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S013	78	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S013	79	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S013	80	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S013	81	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S013	82	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S013	83	pha_vcShort_25_150.wav	pha	vcShort	25	150	ph
S013	84	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S013	85	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S013	86	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S013	87	pha_vcLong_0_95.wav	pha	vcLong	0	95	bh
S013	88	pha_vcNone_25_95.wav	pha	vcNone	25	95	ph
S013	89	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S013	90	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
S013	91	pha_vcNone_50_123.wav	pha	vcNone	50	123	ph
S013	92	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
S013	93	pha_vcLong_50_95.wav	pha	vcLong	50	95	bh
S013	94	bha_vcShort_0_123.wav	bha	vcShort	0	123	bh
S013	95	pha_vcShort_100_95.wav	pha	vcShort	100	95	bh
S013	96	pha_vcNone_75_150.wav	pha	vcNone	75	150	ph
S013	97	pha_vcShort_50_123.wav	pha	vcShort	50	123	bh
S013	98	pha_vcLong_25_123.wav	pha	vcLong	25	123	bh
S013	99	pha_vcNone_75_123.wav	pha	vcNone	75	123	ph
S013	100	bha_vcLong_100_150.wav	bha	vcLong	100	150	bh
S013	101	bha_vcNone_75_95.wav	bha	vcNone	75	95	bh
S013	102	bha_vcShort_0_150.wav	bha	vcShort	0	150	bh
S013	103	pha_vcNone_0_123.wav	pha	vcNone	0	123	p
S013	104	bha_vcShort_100_150.wav	bha	vcShort	100	150	bh
S013	105	bha_vcShort_75_123.wav	bha	vcShort	75	123	bh
S013	106	pha_vcShort_75_95.wav	pha	vcShort	75	95	bh
S013	107	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
S013	108	pha_vcShort_25_95.wav	pha	vcShort	25	95	bh
S013	109	bha_vcShort_25_95.wav	bha	vcShort	25	95	bh
S013	110	bha_vcShort_75_95.wav	bha	vcShort	75	95	bh
S013	111	bha_vcNone_50_123.wav	bha	vcNone	50	123	ph
S013	112	pha_vcShort_75_123.wav	pha	vcShort	75	123	bh
S013	113	pha_vcShort_25_150.wav	pha	vcShort	25	150	ph
S013	114	bha_vcNone_75_123.wav	bha	vcNone	75	123	ph
S013	115	bha_vcNone_0_95.wav	bha	vcNone	0	95	bh
S013	116	bha_vcNone_100_95.wav	bha	vcNone	100	95	bh
S013	117	bha_vcNone_50_150.wav	bha	vcNone	50	150	ph
S013	118	bha_vcNone_25_150.wav	bha	vcNone	25	150	ph
S013	119	bha_vcLong_0_95.wav	bha	vcLong	0	95	bh
S013	120	pha_vcShort_0_123.wav	pha	vcShort	0	123	b
S013	121	bha_vcLong_0_150.wav	bha	vcLong	0	150	bh
S013	122	pha_vcShort_0_95.wav	pha	vcShort	0	95	bh
S013	123	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
S013	124	pha_vcLong_25_95.wav	pha	vcLong	25	95	bh
S013	125	pha_vcShort_50_95.wav	pha	vcShort	50	95	bh
S013	126	bha_vcLong_75_123.wav	bha	vcLong	75	123	bh
S013	127	pha_vcLong_0_95.wav	pha	vcLong	0	95	bh
S013	128	bha_vcShort_50_123.wav	bha	vcShort	50	123	bh
S013	129	pha_vcLong_75_95.wav	pha	vcLong	75	95	bh
S013	130	bha_vcLong_25_123.wav	bha	vcLong	25	123	bh
S013	131	pha_vcNone_0_95.wav	pha	vcNone	0	95	b
S013	132	bha_vcLong_25_95.wav	bha	vcLong	25	95	bh
S013	133	bha_vcShort_0_95.wav	bha	vcShort	0	95	bh
S013	134	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
S013	135	bha_vcLong_100_95.wav	bha	vcLong	100	95	bh
S013	136	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
S013	137	pha_vcShort_100_150.wav	pha	vcShort	100	150	bh
S013	138	pha_vcLong_0_150.wav	pha	vcLong	0	150	b
S013	139	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
S013	140	pha_vcLong_25_150.wav	pha	vcLong	25	150	bh
S013	141	bha_vcNone_25_123.wav	bha	vcNone	25	123	ph
S013	142	pha_vcLong_100_95.wav	pha	vcLong	100	95	bh
S013	143	bha_vcShort_100_123.wav	bha	vcShort	100	123	bh
S013	144	bha_vcLong_75_95.wav	bha	vcLong	75	95	bh
S013	145	bha_vcShort_100_95.wav	bha	vcShort	100	95	bh
S013	146	pha_vcLong_75_123.wav	pha	vcLong	75	123	bh
S013	147	pha_vcShort_0_150.wav	pha	vcShort	0	150	b
S013	148	bha_vcShort_25_150.wav	bha	vcShort	25	150	bh
S013	149	bha_vcNone_0_123.wav	bha	vcNone	0	123	p
S013	150	pha_vcNone_75_95.wav	pha	vcNone	75	95	ph
S013	151	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
S013	152	bha_vcNone_25_95.wav	bha	vcNone	25	95	bh
S013	153	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
S013	154	pha_vcLong_50_150.wav	pha	vcLong	50	150	bh
S013	155	bha_vcLong_25_150.wav	bha	vcLong	25	150	bh
S013	156	pha_vcNone_25_123.wav	pha	vcNone	25	123	ph
S013	157	bha_vcLong_0_123.wav	bha	vcLong	0	123	b
S013	158	pha_vcLong_50_123.wav	pha	vcLong	50	123	bh
S013	159	pha_vcNone_25_150.wav	pha	vcNone	25	150	ph
S013	160	pha_vcLong_100_
